trustor,trustee,influence,jaccard similarity,topic popularity
1305865621880569856,18220067,1e-06,0.9662201514269074,0.07418528044141226
1305865621880569856,4826361412,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,2263404001,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,2363290530,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,3278943084,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,275331171,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1296842967446179842,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1357900435051319297,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1469053046999203843,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,958108856,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,718531789,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,18588854,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,1438451484207710216,1e-06,0.9666666666666667,0.3087997140869013
1305865621880569856,491757715,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1437276203312984070,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1437069087662804992,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,266580278,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,159870799,1e-06,0.9384180790960452,0.07418528044141226
1305865621880569856,275765417,1e-06,0.8572900566718187,0.07418528044141226
1305865621880569856,852871441,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,744692585193684993,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1340534632664637441,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1364962568431935500,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,19287922,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,56233891,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,40287872,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,45027714,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1934787661,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,976589803,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1494060596848828417,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1461059508134768644,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,1361923115949961216,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1389242139171753984,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,1242278924014333952,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,2802140458,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1059117304632360961,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,516149171,1e-06,0.7477598566308243,0.07418528044141226
1305865621880569856,3375350153,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,135800082,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,2251925107,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,15765108,1e-06,0.8572900566718187,0.07418528044141226
1305865621880569856,831303141668687872,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1012005611444158464,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,60479043,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1506793074676146181,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,2969046496,1e-06,0.9662201514269074,0.07418528044141226
1305865621880569856,1462607552009711618,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,720280075866779648,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,1177869193754005505,1e-06,0.8247524752475247,0.07418528044141226
1305865621880569856,60685889,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,161963744,1e-06,0.9662201514269074,0.07418528044141226
1305865621880569856,1389063520524906498,1e-06,0.9384180790960452,0.07418528044141226
1305865621880569856,845309215887540224,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1237780276190810112,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,1171474427357192193,1e-06,0.8438133874239351,0.07418528044141226
1305865621880569856,1497501834830831617,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,19718851,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,81487184,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1489029563455717379,1e-06,0.9696084161309176,0.07418528044141226
1305865621880569856,1475968940383911936,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1505290232924676100,0.010994,0.7553239691889443,0.1453016060748632
1500833042901860358,1466934203078123523,0.010994,0.9696084161309176,0.18360580182302544
1500833042901860358,57858925,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1047855933613924352,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1054635435559870464,0.010994,0.8438133874239351,0.1453016060748632
1500833042901860358,373754737,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1397084380393132032,0.010994,0.9679113185530922,0.07418528044141226
1500833042901860358,1329558322744356864,0.010994,0.760492700729927,0.1453016060748632
1500833042901860358,875686030795431936,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,20947434,0.010994,0.9696084161309176,0.1453016060748632
1500833042901860358,1304466583,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1448284955612753921,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1498889417372565511,0.010994,0.8572900566718187,0.07418528044141226
1500833042901860358,1498091558930898945,0.010994,0.8572900566718187,0.1453016060748632
1500833042901860358,37898439,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,79426017,0.010994,0.952353616532721,0.07418528044141226
1500833042901860358,3353924902,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,2411870228,0.010994,0.9696084161309176,0.28400622402803866
1500833042901860358,1264107345560383489,0.010994,1.0,0.23684878932956988
1500833042901860358,90733366,0.010994,0.9696084161309176,0.1453016060748632
1500833042901860358,781118593,0.010994,0.8572900566718187,0.07418528044141226
1500833042901860358,2932257260,0.010994,0.8438133874239351,0.07418528044141226
1500833042901860358,1495920649956732930,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1471568277193302016,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1337838599883124738,0.010994,0.10734463276836158,0.4261069309096459
1500833042901860358,1424861696930291712,0.010994,0.8572900566718187,0.1453016060748632
1500833042901860358,50788034,0.010994,0.8247524752475247,0.07418528044141226
1500833042901860358,1394431838689632256,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1492048440166993926,0.010994,0.8572900566718187,0.07418528044141226
1500833042901860358,283263828,0.010994,0.9696084161309176,0.18360580182302544
1500833042901860358,1320365814994841600,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1682333454,0.010994,0.8572900566718187,0.07418528044141226
1500833042901860358,283080534,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1866084140,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1092279813916758016,0.010994,0.17697768762677485,0.4261069309096459
1500833042901860358,48320685,0.010994,0.9696084161309176,0.07418528044141226
1500833042901860358,1036626388256575488,0.010994,0.9696084161309176,0.27048856556409373
1500833042901860358,1503598856042336256,0.001481,0.8572900566718187,0.1453016060748632
1500833042901860358,423840360,0.001162,0.8370221327967807,0.07418528044141226
1500833042901860358,1469343865719050247,0.000921,0.9606253618992473,0.07418528044141226
1500833042901860358,300388340,0.000616,0.9696084161309176,0.27048856556409373
1500833042901860358,89570289,0.00037,0.8438133874239351,0.07418528044141226
1500833042901860358,1503790721966526468,0.000307,0.9696084161309176,0.07418528044141226
1500833042901860358,14713115,0.000307,0.9696084161309176,0.07418528044141226
1500833042901860358,384618952,0.000279,0.8367654445002511,0.07418528044141226
1500833042901860358,93446238,0.000216,0.9696084161309176,0.07418528044141226
1500833042901860358,1110994978489188353,0.00017,0.8346693386773547,0.07418528044141226
1500833042901860358,35680069,0.000107,0.8438133874239351,0.07418528044141226
1500833042901860358,3308894989,0.000104,0.9347214406302757,0.07418528044141226
1500833042901860358,49125112,9e-05,0.8572900566718187,0.1453016060748632
1500833042901860358,458393075,8.8e-05,0.8300099700897308,0.07418528044141226
1500833042901860358,884827243553411072,8.3e-05,1.0,0.3087997140869013
1500833042901860358,776119874900811776,7.3e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1466241364404826114,6e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1696849597,5.9e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1476277644828319747,5.7e-05,0.8438133874239351,0.07418528044141226
1500833042901860358,124385322,5.4e-05,0.9352477477477478,0.07418528044141226
1500833042901860358,871451224440098820,4e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1239241040718004226,3.6e-05,0.8438133874239351,0.1453016060748632
1500833042901860358,1438661800468176897,3.6e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1315612807585427456,2.9e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,240146792,2.7e-05,0.8572900566718187,0.07418528044141226
1500833042901860358,1428161100961439746,2.3e-05,0.8572900566718187,0.21945045885644132
1500833042901860358,1423730556454506502,2.3e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,2429139452,2.2e-05,0.760492700729927,0.07418528044141226
1500833042901860358,38514854,2.1e-05,0.9679113185530922,0.07418528044141226
1500833042901860358,305422167,2.1e-05,0.8438133874239351,0.07418528044141226
1500833042901860358,157972147,2e-05,0.8370221327967807,0.1453016060748632
1500833042901860358,3246195561,1.9e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1321825345603956736,1.5e-05,1.0,0.23684878932956988
1500833042901860358,1492601916647682049,1.4e-05,0.9696084161309176,0.07418528044141226
1500833042901860358,1471166681229713409,1.4e-05,0.8572900566718187,0.07418528044141226
1500833042901860358,884622284660498435,1.1e-05,0.8438133874239351,0.07418528044141226
1500833042901860358,1126026707771650048,1.1e-05,0.9696084161309176,0.28400622402803866
1500833042901860358,1280504832210735106,9e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,449381632,9e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,55396121,9e-06,0.9696084161309176,0.22096672243050475
1500833042901860358,2473321435,9e-06,0.9352477477477478,0.1453016060748632
1500833042901860358,356728123,8e-06,0.760492700729927,0.07418528044141226
1500833042901860358,1263882136194551814,8e-06,0.8572900566718187,0.1453016060748632
1500833042901860358,91699164,8e-06,0.8438133874239351,0.1453016060748632
1500833042901860358,3719922863,7e-06,0.9352477477477478,0.18360580182302544
1500833042901860358,41026625,6e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1470939656715968512,5e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,258561628,5e-06,0.957852193995381,0.07418528044141226
1500833042901860358,16782082,5e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1379177895797481473,4e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,712580276,4e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,3018271286,4e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,182230187,4e-06,0.9696084161309176,0.28400622402803866
1500833042901860358,1352742885964328962,4e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,79143246,4e-06,0.9384180790960452,0.28400622402803866
1500833042901860358,2612807220,4e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1474343882150146057,3e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1359662033684156416,3e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,779175673264902144,3e-06,0.8296812749003984,0.18360580182302544
1500833042901860358,255171117,3e-06,0.8367654445002511,0.19454317845145497
1500833042901860358,1490368720312705026,3e-06,0.8247524752475247,0.07418528044141226
1500833042901860358,1452250783236464652,3e-06,0.8572900566718187,0.07418528044141226
1500833042901860358,1588917613,3e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,4890976666,3e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,2987740753,3e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,377030176,3e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1467679795936903169,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1341882817135853568,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,74708792,2e-06,0.9696084161309176,0.28400622402803866
1500833042901860358,2911815271,2e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,2598357146,2e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,571224125,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1228029921231962112,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,17138582,2e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,31649027,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1476129439154991106,2e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,1358992329516982273,2e-06,0.8572900566718187,0.07418528044141226
1500833042901860358,1503461403465760775,2e-06,0.8438133874239351,0.1453016060748632
1500833042901860358,3274811112,2e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,1311814412974673920,2e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,811389976902414336,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,14727549,2e-06,0.8438133874239351,0.1453016060748632
1500833042901860358,1259896866,2e-06,0.8572900566718187,0.07418528044141226
1500833042901860358,1663972316,2e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1451674853912764417,2e-06,0.7403462050599201,0.28400622402803866
1500833042901860358,1155585403,1e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,1424367063343124487,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,570841936,1e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,40032409,1e-06,0.9696084161309176,0.28400622402803866
1500833042901860358,1321896390096756738,1e-06,0.8300099700897308,0.28400622402803866
1500833042901860358,18038760,1e-06,0.8572900566718187,0.07418528044141226
1500833042901860358,899456031142576128,1e-06,0.8572900566718187,0.07418528044141226
1500833042901860358,191100226,1e-06,0.8572900566718187,0.07418528044141226
1500833042901860358,953746654468993025,1e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,917530020616208384,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1964110592,1e-06,0.9696084161309176,0.28400622402803866
1500833042901860358,1596607356,1e-06,0.8438133874239351,0.1453016060748632
1500833042901860358,1397933383104167940,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1317958929880526848,1e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,227843834,1e-06,0.9352477477477478,0.07418528044141226
1500833042901860358,1436123042757890048,1e-06,0.8438133874239351,0.18360580182302544
1500833042901860358,1495961644949721091,1e-06,0.8438133874239351,0.1453016060748632
1500833042901860358,481074852,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,3427085955,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,49909343,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,18220067,1e-06,0.9662201514269074,0.07418528044141226
1500833042901860358,4826361412,1e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,2263404001,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,2363290530,1e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,3278943084,1e-06,0.8438133874239351,0.1453016060748632
1500833042901860358,275331171,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1296842967446179842,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1357900435051319297,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1469053046999203843,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,958108856,1e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,718531789,1e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,18588854,1e-06,0.8438133874239351,0.07418528044141226
1500833042901860358,1438451484207710216,1e-06,0.9666666666666667,0.2857042684922546
1500833042901860358,491757715,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,1437276203312984070,1e-06,0.9696084161309176,0.27048856556409373
1500833042901860358,1437069087662804992,1e-06,0.9696084161309176,0.1453016060748632
1500833042901860358,266580278,1e-06,0.9696084161309176,0.07418528044141226
1500833042901860358,159870799,1e-06,0.9384180790960452,0.07418528044141226
1500833042901860358,275765417,1e-06,0.8572900566718187,0.07418528044141226
